약국,경도,위도
하나로21세기약국,126.8973041,35.2052999
농민약국,126.5979811,34.5696498
메디팜큰사랑약국,126.8801662,35.125624
유명약국,127.7313141,34.7404745
일로건강약국,126.4961089,34.8471733
진월종로약국,126.8988656,35.1159907
무등약국,126.4784759,34.9884735
로타리큰약국,127.5892036,34.9712856
중앙약국,126.907992,34.6780812
청풍기독약국,126.9134049,35.1365511
고흥약국,127.20008,34.7797015
평동약국,126.7590499,35.1253318
도담약국,126.8731999,35.2104151
뉴욕약국,126.9208915,35.1427289
다나약국,127.5335535,36.9033396
옵티마하나로약국,126.9357221,35.1620257
호남약국,127.4842667,34.9508957
새금호약국,126.918468,35.1529128
창성약국,127.6625004,34.7636221
첨단조은약국,126.8441774,35.2173193
코끼리약국,126.8988614,35.1903016
사랑약국,126.3797236,34.8170603
나약국,126.7849883,35.3023063
빛고을열린약국,126.9311666,35.160123
정성약국,126.925287,35.1735253
조은온누리약국,126.8731978,35.1980166
온누리대주약국,126.92509,35.1799961
햇빛약국,126.3784114,34.7991469
섬지약국,127.4666327,35.2088599
한스약국,127.1159205,37.4862139
장성약국,126.7810062,35.2969935
유한약국,126.1071864,35.0864667
행복한약국,126.422867,34.8053468
미소약국,126.8603469,35.1646263
하나약국,126.9018666,35.1326136
대불약국,126.4691796,34.7455316
무등온누리약국,127.6893983,34.9399778
세브란스약국,127.5181705,34.9538071
여수바다약국,127.7315925,34.7396881
담양좋은약국,126.9829553,35.3152028
신세계약국,126.4314596,34.8044151
삼호약국,126.4687232,34.7452899
조약국,126.3862765,34.8095471
샘물약국,126.5955612,34.5669021
매일건강약국,126.7987342,35.1373461
백제온누리약국,127.13516,34.5277484
삼성약국,126.394209,34.7937609
하당금호약국,126.4199762,34.8039717
국제약국,126.769122,34.6384287
수정약국,127.7316122,34.7400938
튼튼약국,126.8744526,35.1019282
종로프라자약국,126.4177009,34.8116504
태화당약국,128.8487911,35.3269856
21세기약국,127.4906501,34.9463371
세운약국,127.6534235,34.7456117
메디팜영진약국,127.4944788,34.9731935
메디팜영진약국,126.2652584,34.4789579
완도약국,126.7459225,34.3183581
서초자이약국,127.0277491,37.4889159
다나약국,127.0091164,37.4838807
강남백년가약국,127.0306749,37.4896219
이경약국,127.4005587,36.3254132
동제약국,127.4300072,36.3273996
건강약국,126.771169,34.6396354
나라약국,126.8421125,35.2204448
현약국,127.6772989,34.7639807
사랑약국,126.292374,35.1107007
푸른약국,126.7027441,34.7967603
영생약국,126.983362,35.3154987
세계로약국,126.9173042,35.1528912
건강드림약국,127.522948,34.9545245
친절한약국,126.8707686,35.1445776
시원약국,128.5777477,35.8609592
건강약국,126.4463867,35.3611154
신안약국,126.0454973,34.8845024
으뜸약국,126.510871,35.274618
월출약국,126.5690847,34.7246105
아름드리수약국,126.8320078,35.1824415
풍암상록수약국,126.8797913,35.1254985
미래로약국,126.9333433,35.1218033
지원약국,126.9322943,35.1314774
성모약국,127.1240656,36.4531597
우신약국,127.1328611,36.4702066
송약국,126.9402861,34.4831452
매정약국,126.1930204,34.4092464
제일약국,126.3137891,34.5013109
부부약국,126.3441292,34.4899547
광주약국,126.2639904,34.4821182
명문약국,126.2634294,34.4794003
강약국,128.3696031,36.9853473
대원약국,127.3433802,34.8423506
그랜드약국,126.9108589,34.6780865
하나로누가약국,126.920996,35.1427999
메디팜세종약국,126.9369899,35.1716861
임약국,127.720651,34.7362034
한사랑약국,126.7674789,34.6386852
영생약국,126.6066831,34.5706065
뉴욕약국,126.8746459,35.2130562
소망약국,126.7953269,35.1401816
생수약국,126.9179006,35.1778616
우리약국,126.7853225,35.3026036
마디약국,128.4453656,35.695258
정은약국,126.4655638,34.8100191
메디치약국,126.8982522,35.1875543
역전약국,127.4324792,36.3320595
마재우리약국,126.8547961,35.1309291
약손약국,126.9080653,35.1883448
건강한약국,126.6372781,35.0171916
참우리약국,126.8997034,35.1316046
아람약국,126.9280785,35.1783821
메디팜명재약국,127.5891303,34.9704965
대창약국,126.1253444,34.7544792
보람약국,126.4621838,34.7494148
진약국,127.4317252,36.3338079
안세약국,126.9173149,35.1466418
성심약국,126.8578529,35.1500634
율전약국,126.4251687,34.801381
플러스약국,126.3981273,34.8169719
우리들약국,126.8940419,35.1511564
서광주약국,126.9016213,35.1548319
조은약국,127.0825621,34.7677428
새아침약국,126.8709977,35.1848548
현대약국,126.9921304,35.0602543
정다운약국,126.8414403,35.1437115
굿모닝약국,126.838639,35.1961911
영재약국,127.4844767,34.9506923
늘푸른약국,126.3913775,34.8200444
밝은미래약국,126.8973838,35.2074167
조은약국,126.940194,34.4827864
코끼리약국,129.0140683,35.3289175
로얄약국,127.0795772,37.5953218
송광약국,126.3790551,34.7822868
건강약국,127.4593896,34.4643884
십자당약국,127.5873668,34.9753983
두암종로약국,126.9253993,35.1728794
미래한약국,126.8735664,35.1773287
다복한약국,127.5023233,34.9396403
신영흥약국,127.3906971,36.336579
늘벗온누리약국,128.1457689,35.1781698
현대약국,126.7600935,36.2143875
바다약국,127.3001202,36.6016881
광천수약국,126.8860533,35.1615353
이양약국,126.9878375,34.8872404
염주약국,126.8748224,35.1427949
참좋은약국,126.8249109,35.2215848
첨단종로약국,126.8446567,35.2208368
코끼리약국,127.6740059,34.7610027
원약국,127.0903644,37.5982973
충청약국,127.1284603,36.7886121
현대약국,127.3441794,34.8440557
옵티마푸른약국,126.9927903,35.0635195
청담약국,126.8827233,35.1619368
좋은약국,126.9256022,35.1739309
365일연향대형약국,127.5168796,34.950915
화순종로약국,126.9855598,35.0614514
해피1번약국,126.9066315,35.1588822
태평양약국,126.6106943,35.1126124
민약국,126.8094154,35.4302953
도안약국,127.3393976,36.3459822
드림약국,127.1481019,36.8083735
김약국,126.599721,36.142343
온유약국,126.8993895,35.1896327
지산종로약국,126.9316863,35.1534462
참약국,126.921582,35.1853286
화정미래로약국,126.8852279,35.1415349
시온약국,126.4020758,34.8061268
남도약국,126.6079625,34.5706417
현대약국,127.464751,35.2121165
밝은약국,126.9850275,35.0615901
아이팜약국,126.4319785,34.8090868
하나약국,126.5023825,35.2753605
성심약국,127.5423741,34.9630412
편한약국,126.9263946,35.1379406
세란약국,127.3775316,36.3513987
제니스365약국,126.9003176,35.1592429
맑은우리들약국,128.3460138,35.2618686
동아약국,126.9162141,35.1536708
영광제일약국,126.4996735,35.2763659
보라약국,129.3411655,35.5420713
다나약국,128.6851648,34.8671803
준약국,127.4349137,36.3136439
서진약국,127.1335183,36.8284543
솔약국,127.656377,34.7613603
풍암종로약국,126.8798393,35.1264268
서울약국,126.9213063,35.1854777
기쁨약국,127.9156579,35.687316
은하약국,127.3939511,36.3462752
보성약국,127.081907,34.7675097
금호프라자약국,126.8585477,35.1319427
영신약국,126.7471995,34.3180374
온정약국,129.3119158,35.4341906
엄마약국,127.0129205,36.7741104
광장약국,126.9224868,35.1854497
은혜약국,126.8490496,35.2064112
운남약국,126.3406797,34.9610826
신동아약국,126.7175958,35.031837
부경약국,129.3308978,35.6721298
진도종로약국,126.2639301,34.4812222
동광주약국,126.9275781,35.1766859
대학약국,126.4217811,34.8212565
수완아이러브약국,126.8295221,35.1863244
모아약국,127.5430533,34.9631508
삼원약국,128.872844,35.2253722
조은약국,126.864506,37.5082218
참조은약국,127.4109509,36.3359913
믿음이있는약국,127.3178969,36.3866609
고운약국,127.1493369,36.809024
희망약국,126.9585512,35.9532831
애플약국,126.8991457,35.1176121
금남로5가약국,126.9087867,35.1540192
바보죽약국,126.9433018,35.1323935
유킹스파머시 여수바다약국,127.6655,34.7626844
으뜸약국,126.9299147,35.1610688
지도중앙약국,126.2113431,35.0605919
튼튼온누리약국,126.8808962,35.1751239
효성온누리약국,127.5128471,34.9477084
삼성약국,127.3470683,34.8434695
새싹약국,127.6647174,34.7608555
하늘약국,126.926945,35.1596666
왕자약국,126.8956268,35.1382329
동양약국,126.9192088,35.1528099
봄봄약국,127.5210363,34.9637664
힐링온누리약국,126.8545268,35.1512244
오룡약국,126.4835312,34.8035562
참조은약국,126.4644406,34.8111948
서현약국,126.8073427,35.1643362
종합약국,126.464716,34.8035267
서울약국,126.6993059,34.8019239
온누리인제약국,126.7080364,37.4614872
천사온누리약국,127.1585826,36.818304
유명약국,126.5912567,36.3510655
노화약국,126.5726207,34.1772666
샘터약국,126.398977,34.8052243
한가람약국,126.7106361,37.4589346
새백화점약국,126.7081348,37.4606849
호수약국,127.3860255,36.304925
시장약국,127.7302391,34.7399802
강남약국,126.8935713,35.141947
하나로약국,127.6977335,34.9369676
하나로 약국,126.5213557,35.0630433
이지약국,126.8598457,35.2065115
큰길약국,128.3944296,36.0762156
현약국,126.940858,37.3707411
다나아약국,126.8745274,35.1023522
소망약국,127.6395937,34.762314
온누리이화당약국,126.8990799,35.1174069
횃불약국,126.3114252,34.5975493
자연약국,127.2914427,34.6074572
즐거운온누리약국,126.865237,35.1716373
남평약국,126.8400175,35.046639
새천년한국약국,126.869101,35.1559254
이도약국,128.6245974,38.0769598
유한약국,126.373557,34.8064335
로뎀온누리약국,126.3751761,34.8049523
제일약국,126.9262865,35.1380253
영암현대약국,126.6957115,34.7980889
세명약국,127.7343953,34.7403151
혁신제일약국,128.1485617,35.1762138
365열린약국,126.9301254,37.4845615
다나은약국,126.4059495,34.8042982
바로약국,126.9843152,35.0618472
약사랑약국,126.2981263,36.7517919
프라자약국,127.389847,36.3484344
민약국,127.4076494,36.3213251
나을약국,126.9026052,35.1321997
나래약국,126.4742231,34.9881639
장생당한약국,126.4316483,34.8045036
국제약국,127.4877248,34.9478093
좋은약국,127.3822926,36.3335036
부강한약국,126.9248682,35.1578322
동진한약국,126.919306,35.1656493
조도밝은약국,126.0469538,34.2978166
금당약국,127.5298828,34.945357
휴베이스현대약국,127.042968,37.4646252
하나약국,129.366249,35.588621
스마일약국,126.8851904,35.1541212
오가네약국,127.5492268,34.9338059
우리들약국,127.6379065,34.7647896
뉴365종로약국,126.7923075,35.1287489
성환녹십자약국,127.128163,36.9169075
성환문화약국,127.1307498,36.917341
새싹약국,127.0609874,37.2095824
봄날약국,126.8990242,35.1212173
소원약국,126.8349721,35.1849357
인화약국,128.7008366,35.2136971
미래약국,127.0174825,37.4999342
다나약국,127.1211686,37.5064793
영춘당한약국,127.1740233,34.7612059
자연한약국,127.5334254,34.9576861
금강당한약국,127.709948,34.7574495
부주약국,126.4480847,34.8104925
건강백세약국,126.8884748,35.148594
태평양약국,126.912811,35.1732951
임호 사거리 약국,128.8659225,35.2296629
새서울약국,126.6337034,34.7620475
새희망한약국,127.6940642,34.9414105
생약국,127.5842751,34.9790391
양지약국,126.677832,37.4151256
하나로약국,126.6298265,36.892234
좋은약국,126.8908967,35.1789243
목포하나로약국,126.4285427,34.8190883
이화약국,127.4683221,35.2095817
이층약국,126.4558953,34.7550119
새롬정약국,127.251249,36.486926
큰다나약국,126.8837249,35.1594504
동창약국,128.611653,35.8457901
새동아약국,129.3449509,35.9994731
봄약국,127.0613426,37.6530591
밝은명약국,126.8063975,35.1635716
휴튼약국,126.8768796,35.1786243
팜플러스약국,128.6230707,35.8387222
신우그린약국,126.4606714,34.8099707
가온약국,128.7495552,35.8726639
금호약국(역전),126.3854891,34.790639
열린 약국,127.6906807,34.9332431
대흥약국,127.7188806,34.732521
참약사 더원약국,127.7340769,37.9075288
쉼터약국,127.6655321,34.7604961
새운남종로약국,126.8235899,35.1778966
사랑약국,127.6631719,34.7654529
첨단메디칼약국,126.8465037,35.2182328
군포유약국,126.9466528,37.3531954
아름솔약국,127.2489104,36.5113767
광장약국,126.9265622,35.1379387
웰약국,127.5108541,34.9412513
안녕한약국,127.553074,34.9323041
고약국,127.0890889,37.5386084
늘사랑약국,127.3390682,36.3699814
우리힐약국,126.4269251,34.8061287
대학약국,127.4828206,34.9735975
키다리약국,127.5498379,34.9355829
은혜약국,127.5017768,34.944952
샛별약국,126.7872957,35.0097379
부부약국,126.7010113,34.7950494
힘찬약국,127.4898463,34.9728684
새한약국,128.9969092,35.2013189
맘편한약국,128.6026067,35.8626548
365 대기없는 약국,126.9222535,35.1432674
우리두리온누리약국,127.7385546,37.9113569
더나은약국,126.9240576,35.1383635
세종약국,127.4087411,36.3379453
신바다약국,126.633184,36.8966183
보건당약국,127.4245009,36.4501247
감람약국,127.1349406,37.4940987
아시아약국,127.1480089,35.8144541
다솜약국,127.3036784,36.34229
제일약국,128.4233891,34.8455586
평화약국,127.1360934,35.8281631
화순약국,126.3341819,33.2463042
남대문약국,127.1454056,35.8127164
정성약국,127.1199339,35.8254997
건강약국,126.9596374,35.9542189
세명약국,127.044728,37.5181016
새봄약국,128.6179077,35.9426492
선정릉약국,127.0426534,37.5101956
대성약국,129.327904,35.6386998
다모아약국,127.0048076,36.7824907
조은약국,128.6945172,35.8634695
미약국,128.544288,35.8453709
정문온누리약국,128.2348392,37.163431
늘품약국,127.939599,36.9874086
우리들온누리약국,129.2170206,35.8461823
푸른솔약국,127.5984111,36.9896322
한사랑약국,128.5603702,35.8379078
새국민약국,128.6346004,35.8714324
하나약국,128.59461,35.8656617
이화약국,128.6228545,35.8313135
광장약국,126.9589265,37.4919945
한빛약국,127.4256604,36.6274008
